1.007000000000000028e+01,7.000000000000000000e+00,1.620000000000000075e-04
1.200000000000000000e+01,9.050000000000000711e+00,2.299999999999999961e-03
1.408000000000000007e+01,1.205000000000000071e+01,1.799999999999999951e-03
1.617999999999999972e+01,1.689000000000000057e+01,3.200000000000000153e-03
1.798999999999999844e+01,3.434000000000000341e+01,3.799999999999999906e-02
2.003999999999999915e+01,3.708999999999999773e+02,2.999999999999999889e-01
1.902299999999999969e+01,1.671999999999999886e+02,3.300000000000000155e-01
2.310000000000000142e+01,8.525000000000000000e+02,5.709999999999999520e-01
2.496000000000000085e+01,1.050000000000000000e+03,4.689999999999999725e-01
2.205999999999999872e+01,7.112999999999999545e+02,3.780000000000000027e-01
2.048000000000000043e+01,4.555000000000000000e+02,2.409999999999999920e-01
1.853999999999999915e+01,7.685999999999999943e+01,1.809999999999999942e-01
1.950000000000000000e+01,2.680000000000000000e+02,2.939999999999999836e-01
2.155000000000000071e+01,6.376000000000000227e+02,4.520000000000000129e-01
