Record Length,2.500000e+03,,   0.000944000000,   0.06400,
Sample Interval,4.000000e-07,,   0.000944400000,   0.06400,
Trigger Point,-2.360000000000e+03,,   0.000944800000,   0.06400,
,,,   0.000945200000,   0.06400,
,,,   0.000945600000,   0.06400,
,,,   0.000946000000,   0.06400,
Source,CH3,,   0.000946400000,   0.06400,
Vertical Units,V,,   0.000946800000,   0.06400,
Vertical Scale,5.000000e-02,,   0.000947200000,   0.06400,
Vertical Offset,8.400000e-02,,   0.000947600000,   0.06400,
Horizontal Units,s,,   0.000948000000,   0.06400,
Horizontal Scale,1.000000e-04,,   0.000948400000,   0.06400,
Pt Fmt,Y,,   0.000948800000,   0.06400,
Yzero,0.000000e+00,,   0.000949200000,   0.06400,
Probe Atten,1.000000e+00,,   0.000949600000,   0.06400,
Model Number,TDS2004B,,   0.000950000000,   0.06400,
Serial Number,C020251,,   0.000950400000,   0.06400,
Firmware Version,FV:v21.20,,   0.000950800000,   0.06400,
,,,0.000951200000,   0.06400,
,,,0.000951600000,   0.06200,
,,,0.000952000000,   0.06200,
,,,0.000952400000,   0.06200,
,,,0.000952800000,   0.06200,
,,,0.000953200000,   0.06200,
,,,0.000953600000,   0.06200,
,,,0.000954000000,   0.06200,
,,,0.000954400000,   0.06200,
,,,0.000954800000,   0.06200,
,,,0.000955200000,   0.06200,
,,,0.000955600000,   0.06200,
,,,0.000956000000,   0.06200,
,,,0.000956400000,   0.06200,
,,,0.000956800000,   0.06200,
,,,0.000957200000,   0.06200,
,,,0.000957600000,   0.06200,
,,,0.000958000000,   0.06200,
,,,0.000958400000,   0.06200,
,,,0.000958800000,   0.06200,
,,,0.000959200000,   0.06200,
,,,0.000959600000,   0.06200,
,,,0.000960000000,   0.06200,
,,,0.000960400000,   0.06200,
,,,0.000960800000,   0.06200,
,,,0.000961200000,   0.06200,
,,,0.000961600000,   0.06200,
,,,0.000962000000,   0.06200,
,,,0.000962400000,   0.06200,
,,,0.000962800000,   0.06200,
,,,0.000963200000,   0.06200,
,,,0.000963600000,   0.06200,
,,,0.000964000000,   0.06000,
,,,0.000964400000,   0.06000,
,,,0.000964800000,   0.06000,
,,,0.000965200000,   0.06000,
,,,0.000965600000,   0.06000,
,,,0.000966000000,   0.06000,
,,,0.000966400000,   0.06000,
,,,0.000966800000,   0.06000,
,,,0.000967200000,   0.06000,
,,,0.000967600000,   0.06000,
,,,0.000968000000,   0.06000,
,,,0.000968400000,   0.06000,
,,,0.000968800000,   0.06000,
,,,0.000969200000,   0.06000,
,,,0.000969600000,   0.06000,
,,,0.000970000000,   0.06000,
,,,0.000970400000,   0.06000,
,,,0.000970800000,   0.06000,
,,,0.000971200000,   0.06000,
,,,0.000971600000,   0.06000,
,,,0.000972000000,   0.06000,
,,,0.000972400000,   0.06000,
,,,0.000972800000,   0.06000,
,,,0.000973200000,   0.06000,
,,,0.000973600000,   0.06000,
,,,0.000974000000,   0.06000,
,,,0.000974400000,   0.06000,
,,,0.000974800000,   0.06000,
,,,0.000975200000,   0.06000,
